url_name,zh_name,platinum1,platinum2,platinum3,platinum_avg
phantasma_prime_barrel,幻离子 Prime 枪管,9,10,10
power_of_three,三幂之力,10,10,16
sporothrix_set,孢丝感染枪 一套,140,150,170
hard_engage,以硬碰硬,23,30
purifying_flames,净化烈焰,9,10,10
arum_spinosa_set,疆南星刺 一套,160,180,180
radiant_finish,终结闪光,10,11,13
dual_kamas_prime_set,双短柄战镰 Prime 一套,140,140,140
raksa_kubrow_imprint,防护型库狛 基因印记,9,10,10
shockwave_actuators,震波驱动器,23
saryn_prime_neuroptics_blueprint,Saryn Prime 头部神经光元 蓝图,8,10,10
shattering_justice,破碎正义,8,8,12
vauban_prime_set,Vauban Prime 一套,148,148,148
shedu_chassis,舍杜 机体,9,9,9
paralytic_spores,瘫痪孢子,180
medjay_predasite_imprint,守卫扑猎达赛 基因印记,40,200,200
akstiletto_prime_set,史提托双枪 Prime 一套,135,139,140
auto_omni,万用自修,19,190
shocking_speed,电击加速,9,11,13
shotgun_scavenger,霰弹枪弹药搜集者,9,9,10
xata_invocation,Xata 神祈,90,93,95
hespar_blade_blueprint,暮斩 刀刃 蓝图,140,150,150
strain_consume,菌株 吸收,10,10,10
arcane_scorpion_helmet,毒蝎 秘奥头盔,25,75,100
vexing_retaliation,怨怒报复,10,14,14
spira_prime_set,旋刃飞刀 Prime 一套,115,115,115
vigilante_fervor,私法 热诚,7,8,9
arcane_esprit_helmet,机敏 秘奥头盔
accumulating_whipclaw,蓄积长鞭,9,9,10
arcane_aurora_helmet,极光 秘奥头盔,110,120,121
arcane_reverb_helmet,返响 秘奥头盔,90,90,150
akarius_prime_receiver,阿利乌双枪 Prime 枪机,9,10,10
cortege_set,送葬者 一套,80,125,299
aklex_prime_blueprint,雷克斯双枪 Prime 蓝图,9,9,10
netherbarrow_region_scene,幽冥陵地区场景,50,90
auto_breach,自动破解,10,10,11
mag_prime_set,Mag Prime 一套,109,115,115
braton_vandal_barrel,布莱顿·破坏者 枪管,8,10,10
security_override,协议覆盖
carnis_stinger,肉碾虫 针刺,8,10,10
nami_skyla_prime_set,海波斯库拉对剑 Prime 一套,100,110,110
latron_prime_set,拉特昂 Prime 一套,140,144,145
ember_prime_systems_blueprint,Ember Prime 系统 蓝图,7,8,8
braton_vandal_stock,布莱顿·破坏者 枪托,120,120,120
entropy_burst,熵数爆发,5,7,9
entropy_spike,熵数尖钉,9,10,25
legendary_fusion_core,传说核心,110,110,120
felarx_blueprint,逐枭 蓝图,7,9,9
prisma_shade_set,棱晶 阴影 一套,99,100,110
glaive_prime_disc,战刃 Prime 圆盘,10,10,10
anti_grav_array,反重力阵列,500
hypothermic_shell,低温外壳,10,10,10
frost_prime_set,Frost Prime 一套,105,105,105
aeolak_set,风鸣 一套,120,120,130
infested_impedance,感染者阻抗,9,9,19
electro_pulse,电光脉冲
kaszas_blade,死亡使徒 刀刃,9,10,10
prisma_lenz,棱晶·楞次弓,86,90,95
kaszas_handle,死亡使徒 握柄,8,9,10
prisma_twin_gremlins,棱晶·双子小精灵,77,83,84
magus_anomaly,魔导·近点,10,10,10
venka_prime_set,凯旋之爪 Prime 一套,100,100,100
mantis_fuselage_blueprint,Mantis 机身 蓝图,8,8,10
nekros_prime_chassis_blueprint,Nekros Prime 机体 蓝图,7,8,10
wyrm_prime_set,蛟龙 Prime 一套,89,95,95
arcane_thrak_helmet,震击 秘奥头盔,140,150
nyx_prime_chassis_blueprint,Nyx Prime 机体 蓝图,8,9,9
nautilus_prime,鹦鹉螺 Prime 一套,80,80,85
orthos_prime_set,欧特鲁斯 Prime 一套,9,10,10
pathocyst_blade,病囊飞刃 刀刃,10,10,11
primary_blight,主要·毒侵,9,9,9
prisma_gorgon,棱晶·蛇发女妖,100,100,100
rathbone_handle,拉斯波恩 握柄,12,17,18
arcane_menticide_helmet,灭神 秘奥头盔,100
red_veil_augment_mod,血色面纱强化Mod,10,10,10
hydroid_prime_set,Hydroid Prime 一套,100,100,105
scattering_inferno,炼狱轰击,9,9,10
prisma_obex,棱晶·奥比克斯,79,90,100
steel_meridian_augment_mod,钢铁防线强化Mod,10,10,10
prisma_veritux,棱晶·真理巨剑,95,100,100
stockpiled_blight,积存毁坏,15,25,30
sunika_kubrow_imprint,猎杀型库狛 基因印记,9,9,10
synth_fiber,合成 纤维,8,10,10
sevagoth_prime,Sevagoth Prime 一套,85,85,85
targeting_subsystem,定位辅助,8,10,10
fluctus_set,巨浪 一套,29,30,50
tekko_prime_gauntlet,铁钩手甲 Prime 拳套,8,10,10
nekros_prime_set,Nekros Prime 一套,95,98,99
tiberon_prime_barrel,狂鲨 Prime 枪管,8,10,10
vapor_trail,雾化尾迹,20,30,100
velocitus_receiver,极速电磁步枪 枪机,10
nova_prime_set,Nova Prime 一套,100,100,100
velocitus_stock,极速电磁步枪 枪托,12
vigilante_offense,私法 进攻,8,8,8
soma_prime_set,月神 Prime 一套,100,100,100
volt_prime_systems_blueprint,Volt Prime 系统 蓝图,15,15,16
nikana_prime_set,侍刃 Prime 一套,95,98,99
cetus_scene,希图斯场景,100,199,200
zhuge_prime_receiver,诸葛连弩 Prime 枪机,8,9,10
latron_wraith_set,拉特昂·亡魂 一套,120,125,200
zodiac_shred,黄道碎裂,5,6,8
aksomati_prime_barrel,轻灵月神双枪 Prime 枪管,9,9,14
loki_prime_set,Loki Prime 一套,99,99,100
arcane_barrier,赋能·壁垒,8,10,14
primed_pistol_ammo_mutation,手枪弹药转换 Prime,85,120,200
ballistica_prime_string,布里斯提卡 Prime 弓弦,9,10,15
searing_steel,炽燃钢铁,33,35,35
suda_armor_set,Suda Armor Set,50
battle_stations,战位,9,10,10
kronen_prime_set,皇家拐刃 Prime 一套,97,99,100
body_count,杀伤计数,10,10,30
primed_rifle_ammo_mutation,步枪弹药转换 Prime,93,120,120
spectra_vandal_set,光谱切割器·破坏者 一套,90,95,100
coaction_drift,协力窜升,10,10,10
nautilus_set,鹦鹉螺 一套,100,110,150
entropy_detonation,熵数起爆,7,10,33
garmr_core_blueprint,加姆核心 蓝图,8,8,10
saryn_prime_set,Saryn Prime 一套,91,92,93
grendel_prime_blueprint,Grendel Prime 蓝图,10,10,10
vulkar_wraith,金工火神·亡魂,90,90,90
helios_prime_systems,赫利俄斯 Prime 系统,9,10,10
prisma_grinlok,棱晶·葛恩火枪,70,85,95
vectis_prime_set,守望者 Prime 一套,90,95,99
hydroid_prime_chassis_blueprint,Hydroid Prime 机体 蓝图,7,7,8
meticulous_aim,细心瞄准,18,100
lohk_canticle,Lohk 颂歌,7,8,9
akjagara_prime_set,觉醒双枪 Prime 一套,90,90,95
longbow_sharpshot,弓箭·利矢,9,9,10
glaive_prime_set,战刃 Prime 一套,88,90,90
melee_elementalist,近战元素师,10,10,10
photon_overcharge,光子过载,78,79,80
mirage_prime_chassis_blueprint,Mirage Prime 机体 蓝图,8,9,9
glaxion_vandal,冷冻光束步枪·破坏者,90,90,90
necramech_seismic_wave,殁世机甲 震波,5,6,6
tekko_prime_set,铁钩手甲 Prime 一套,85,89,89
okina_prime_blueprint,翁 Prime 蓝图,10,11,11
phenmor_blueprint,凤殁 蓝图,8,9,9
volt_prime_set,Volt Prime 一套,90,90,94
bonewidow_set,骨骸寡妇 一套,75,78,100
pilfering_strangledome,贪夺穹顶,9,9,9
gotva_prime,骨葬 Prime,85,90,90
raiju_core_blueprint,莱胡核心 蓝图,8,12,15
ember_prime_set,Ember Prime 一套,83,83,84
ris_invocation,Ris 神祈,9,10,10
scindo_prime_handle,分裂斩斧 Prime 握柄,8,11,15
prova_vandal,普罗沃·破坏者,90,90,96
total_eclipse,全蚀,10,10,10
ash_prime_set,Ash Prime 一套,90,90,90
aksomati_prime_set,轻灵月神双枪 Prime 一套,90,90,90
opticor_vandal,奥堤克光子枪·破坏者,60,79,87
virtuos_ghost,正直·鬼魅,6,10,15
cortege_stock,送葬者 枪托,60
virtuos_surge,正直·突波,8,8,10
oberon_prime_set,Oberon Prime 一套,85,90,90
volt_prime_chassis_blueprint,Volt Prime 机体 蓝图,9,10,10
primed_bane_of_infested,灭亡 Infested Prime,80,90,100
vulcan_blitz,火神闪击,4,5,9
primed_expel_corrupted,驱逐 Orokin Prime,80,89,89
tainted_hydra,污染水螅
zubb_bracket_blueprint,乍布脚架 蓝图,8,15,15
critical_precision,致命精准,9,12,15
acceltra_prime_barrel,迅发电浆炮 Prime 枪管,9,10,10
prisma_grakata,棱晶·葛拉卡达,45,50,55
akbronco_prime_set,野马双枪 Prime 一套,6,9,10
chamber_of_the_lotus_scene,Lotus 大厅场景,99,250
ankyros_prime_gauntlet,甲龙双拳 Prime 拳套,8,10,18
hammer_shot,重锤射击,90,90,95
nyx_prime_set,Nyx Prime 一套,84,85,88
centaur_set,半人马 一套,70,70,200
arcane_precision,赋能·精确,5,8,9
primed_bane_of_grineer,灭亡 Grineer Prime,79,80,80
deadly_maneuvers,致命机动,10,10,10
primed_expel_grineer,驱逐 Grineer Prime,110,115,120
despoil,掠夺,7,8,9
akbolto_prime_set,螺钉双枪 Prime 一套,85,88,89
dual_kamas_prime_handle,双短柄战镰 Prime 握柄,10,10,10
carmine_penta_set,嫣红·潘塔 一套,89,90,90
exposing_harpoon,暴露鱼叉,9,10,15
halikar_wraith,哈利卡·亡魂,80,80,90
fluctus_stock,巨浪 枪托,9,10,10
gara_prime_chassis_blueprint,Gara Prime 机体 蓝图,8,8,8
mirage_prime_set,Mirage Prime 一套,80,80,84
ambush,幽灵伏击,50,75,89
mecha_empowered,机甲 强化,8,10,13
medi_ray,医疗射线,10,10,13
primed_cryo_rounds,低温弹头 Prime,25,28,29
natural_talent,天赋,10,10,10
kogake_prime_set,科加基 Prime 一套,83,87,92
necramech_hydraulics,殁世机甲 液压,5,7,8
nidus_prime_set,Nidus Prime 一套,80,80,80
netra_invocation,Netra 神祈,8,10,10
nyx_prime_systems_blueprint,Nyx Prime 系统 蓝图,8,10,10
akvasto_prime_set,瓦斯托双枪 Prime 一套,78,79,80
phaedra_barrel,菲德菈 枪管,10,10,12
carrier_prime_set,搬运者 Prime 一套,80,80,80
quick_reload,快速装填,9,9,10
sudas_datascape_scene,苏达数据景观场景,99,500
rubico_prime_stock,绝路 Prime 枪托,8,9,9
iatric_mycelium,医疗菌丝,40
scimitar_fuselage_blueprint,Scimitar 机身 蓝图,8,10,10
hexis_armor_set,Hexis Armor Set,50,50,60
shade_prime_carapace,阴影 Prime 外壳,10,15,15
saxum_spittle,重岩者 唾液,80,90,95
acidic_spittle,浓酸唾液,12,14,30
shedu_handle,舍杜 握柄,8,8,9
plains_of_eidolon_scene,夜灵平野场景,199
shedu_receiver,舍杜 枪机,9,9,10
prisma_angstrum,棱晶·安格斯壮,80,88,90
shredder,粉碎器,5,10,10
prisma_machete,棱晶·马谢特砍刀,40,40,40
tigris_prime_receiver,猛虎 Prime 枪机,9,9,10
titania_prime_chassis_blueprint,Titania Prime 机体 蓝图,8,9,9
wukong_prime_set,Wukong Prime 一套,80,88,88
untraceable,无迹可寻,9,9,9
prisma_burst_laser,棱晶 激光点发,80,90
venom_dose,猛毒附加,9,10,10
athodai_set,阿索代 一套,75,80,90
akstiletto_prime_link,史提托双枪 Prime 连接器,9,10,10
baruuk_prime_blueprint,Baruuk Prime 蓝图,7,8,10
limbo_prime_set,Limbo Prime 一套,80,80,80
condition_overload,异况超量,8,8,8
titania_prime_set,Titania Prime 一套,70,75,75
destreza_prime_handle,技巧之剑 Prime 握柄,4,5,6
primed_cleanse_infested,净化 Infested Prime,49,60,75
enduring_strike,不朽打击,15,15,20
zephyr_prime_set,Zephyr Prime 一套,80,80,80
entropy_flight,飞逝熵数,10,10,12
boar_prime_stock,野猪 Prime 枪托,70,78,79
fang_prime_set,狼牙 Prime 一套,8,10,10
combo_killer,连击杀手,40,60,90
frost_jaw,冰冻双颚,5,7,7
dera_vandal_set,德拉·破坏者 一套,40,68,80
gunsen_prime_blade,军扇 Prime 刀刃,8,10,10
epitaph_prime,葬铭 Prime 一套,60,66,69
hunter_munitions,猎人 战备,8,9,10
loki_prime_blueprint,Loki Prime 蓝图,9,9,9
prisma_skana,棱晶·空刃,70,70,70
nyx_prime_blueprint,Nyx Prime 蓝图,6,7,7
quanta_vandal,量子切割器·破坏者,75,78,80
opportunitys_reach,机遇所至,8,8,9
primed_sniper_ammo_mutation,狙击枪弹药转换 Prime,65,70,70
praedos_blueprint,双雄 蓝图,10,11,12
companion_weapon_riven_mod_(veiled),同伴武器裂罅 Mod (尚未揭开),50,54,54
ready_steel,磨砺锋刃,8,9,9
prisma_shade,棱晶 阴影,100,180
rubico_prime_barrel,绝路 Prime 枪管,8,8,8
aklex_prime_set,雷克斯双枪 Prime 一套,70,70,70
seeking_shuriken,削甲手里剑,8,8,8
juice,能量果汁,20,20,23
morgha_barrel,置灵者 枪管,50,60,80
stalking_fan,缠旋风切,8,8,9
primed_regen,重生 Prime,29,29,30
titania_prime_blueprint,Titania Prime 蓝图,8,8,9
strun_wraith_set,斯特朗·亡魂 一套,70,75,75
supra_vandal,苏普拉·破坏者,79,79,80
true_punishment,真实惩罚,9,10,15
garuda_prime_set,Garuda Prime 一套,73,74,75
wukong_prime_chassis_blueprint,Wukong Prime 机体 蓝图,9,9,10
dethcube_prime_set,死亡魔方 Prime 一套,65,70,70
zylok_prime_blueprint,席尔火枪 Prime 蓝图,9,9,10
hydraulic_gauge,液压弹药,50,50
akjagara_prime_receiver,觉醒双枪 Prime 枪机,8,10,12
orbiter_scene,轨道飞行器场景,70,90,90
primed_fulmination,猛烈爆发 Prime,73,74,77
astral_twilight,星界微光,8,8,8
primed_redirection,蓄能重划 Prime,69,69,70
cernos_prime_upper_limb,西诺斯 Prime 上弓臂,4,10,13
zylok,席尔火枪,50,80,80
conditions_perfection,极致境地,5,7,8
baza_prime_set,苍鹰 Prime 一套,60,70,70
corrupt_charge,邪恶蓄力,9,10,10
corinth_prime_set,科林斯 Prime 一套,85,89,89
corufell_receiver,闪劫 枪机,8,8,9
primed_smite_corpus,毁灭 Corpus Prime,40,70,75
disciplines_merit,纪律之功,60,60,64
fleeting_expertise,弹指瞬技,8,8,9
helios_prime_set,赫利俄斯 Prime 一套,65,65,68
harkonar_scope,哈库那瞄准镜,4,8,10
fulmination,猛烈爆发,55,100,120
hyperion_thrusters,超越推进,6,7,7
immolated_radiance,献祭之辉,5,9,10
khora_prime_set,Khora Prime 一套,70,70,70
imperator_vandal_blueprint,凯旋将军·破坏者 蓝图,7,8,9
arum_spinosa_rivet,疆南星刺 铆钉,50,60,60
innodem_blueprint,清刚 蓝图,8,8,8
cinta_set,遂心 一套,75,79,80
limbo_prime_systems_blueprint,Limbo Prime 系统 蓝图,4,4,5
jugulus_spines,喉骨刃者 脊刺,80,80,95
narrow_minded,心志偏狭,7,8,8
corinth_prime_barrel,科林斯 Prime 枪管,60,70
necramech_efficiency,殁世机甲 增效,7,9,10
prisma_ohma,棱晶·欧玛,65,65,65
necramech_streamline,殁世机甲 简化,7,8,8
vericres,真月武扇,75,80,80
nikana_prime_blueprint,侍刃 Prime 蓝图,8,9,9
ballistica_prime_set,布里斯提卡 Prime 一套,70,70,70
nova_prime_blueprint,Nova Prime 蓝图,14,14,14
voidrig_set,虚空锐将 一套,70,70,70
oberon_prime_chassis_blueprint,Oberon Prime 机体 蓝图,10,15,15
banshee_prime_set,Banshee Prime 一套,60,69,70
paris_prime_set,帕里斯 Prime 一套,8,10,10
pax_seeker,和平·追寻者,4,5,9
primed_target_cracker,弱点专精 Prime,64,65,65
recharge_barrier,充能电幕,8,9,9
tipedo_prime_set,提佩多 Prime 一套,70,70,75
rending_crane,撕裂鹤击,7,7,8
machete_wraith,马谢特砍刀·亡魂,66,70,75
scimitar_avionics_blueprint,Scimitar 飞航系统 蓝图,6,7,7
viper_wraith,蝰蛇·亡魂,60,65,75
steflos_receiver,石晶之花 枪机,15,15,15
bo_prime_set,玻之武杖 Prime 一套,70,78,80
votive_onslaught,埋首猛击,5,6,7
wanz_stabilizer_blueprint,万兹稳定器 蓝图,8,10,10
mesa_prime_set,Mesa Prime 一套,60,65,65
zhuge_prime_string,诸葛连弩 Prime 弓弦,7,9,10
octavia_prime_set,Octavia Prime 一套,66,70,70
corufell_handle,闪劫 握柄,12,13
nezha_prime_set,Nezha Prime 一套,65,65,66
crimson_dervish,赤红狂舞,8,8,8
dakra_prime_handle,达克拉 Prime 握柄,8,10,10
prisma_tetra,棱晶·特拉,68,69,70
guandao_prime_blade,关刀 Prime 刀刃,6,9,9
valkyr_prime_set,Valkyr Prime 一套,65,65,65
high_noon,正午,7,8,8
primed_pack_leader,领袖 Prime,59,60,65
laetum_blueprint,奏凯 蓝图,5,7,7
high_voltage,高压电流,60,60,64
magus_repair,魔导·修复,8,9,10
orb_vallis_scene,奥布山谷场景,140,250
nami_skyla_prime_handle,海波斯库拉对剑 Prime 握柄,9,10,10
twin_vipers_wraith_set,双子蝰蛇·亡魂 一套,60,75,80
octavia_prime_systems_blueprint,Octavia Prime 系统 蓝图,8,10,10
cernos_prime_set,西诺斯 Prime 一套,65,65,65
pax_bolt,和平·电闪,5,8,10
quick_return,快速收回,2,3,4
looter,搜刮者,47,47,49
atlas_prime_set,Atlas Prime 一套,59,60,65
steflos_stock,石晶之花 枪托
tenora_prime_stock,双簧管 Prime 枪托,10,10,10
gara_prime_set,Gara Prime 一套,60,60,60
trample,践踏,8,9,14
lato_vandal_blueprint,拉托·破坏者 蓝图,59,59,60
adarza_kavat_imprint,镜像型库娃 基因印记,8,8,10
primed_fast_hands,爆发装填 Prime,59,60,64
agkuza_handle,驯象钩刃 握柄,9,10,10
arc_coil,电弧线圈,35
boltor_prime_barrel,螺钉步枪 Prime 枪管,9,9,10
primed_cleanse_grineer,净化 Grineer Prime,53,60,64
bronco_prime_set,野马 Prime 一套,8,10,10
primed_magazine_warp,弹匣增幅 Prime,27,27,28
carrier_prime_blueprint,搬运者 Prime 蓝图,9,10,12
trinity_prime_set,Trinity Prime 一套,69,70,70
cobra_and_crane_prime_guard,眼镜蛇 & 鹤 Prime 护手,5,5,7
akmagnus_prime,麦格努斯双枪 Prime 一套,69,70,70
deadly_efficiency,致命效率,2,8,9
frost_prime_blueprint,Frost Prime 蓝图,57,60,60
meridian_armor_set,Meridian Armor Set,50,50,70
ember_prime_chassis_blueprint,Ember Prime 机体 蓝图,7,7,8
primed_heated_charge,火焰装填 Prime,59,60,60
primed_pistol_gambit,手枪精通 Prime,55,59,60
focused_defense,重点防御,5,8,8
primed_rubedo_lined_barrel,红晶枪管 Prime,32,35,35
gauss_prime_blueprint,Gauss Prime 蓝图,5,7,7
reawaken,再启动,40,50,59
hespar_handle_blueprint,暮斩 握柄 蓝图,7,7,8
rubico_prime_set,绝路 Prime 一套,50,60,60
jugulus_barbs,喉骨刃者 倒刺,20,29,39
gamma_beacon,Gamma 信标,50,66,90
magus_lockdown,魔导·封锁,7,7,7
magus_melt,魔导·热熔,7,8,8
karak_wraith_set,卡拉克·亡魂 一套,70,75,80
masseter_prime_blade,咀嚼金棒 Prime 刀刃,8,10,10
nova_prime_chassis_blueprint,Nova Prime 机体 蓝图,52,58,58
mecha_recharge,机甲 充能,5,7,9
primed_ammo_stock,霰弹扩充 Prime,60,60,65
nami_skyla_prime_blueprint,海波斯库拉对剑 Prime 蓝图,4,7,8
primed_smite_grineer,毁灭 Grineer Prime,60,69,70
neutralize,啃咬压制,5,5,9
primed_tactical_pump,战术上膛 Prime,59,60,60
niras_hatred,混沌蛇主之恨,7,7,8
scourge_prime_set,祸根 Prime 一套,59,60,60
rifle_elementalist,步枪元素师,9,10,10
voltaic_strike,伏打电能,50,60,60
secondary_shiver,次要·冷颤,6,7,8
red_veil_armor_set,Red Veil Armor Set,50,50,67
sevagoth_prime_neuroptics_blueprint,Sevagoth Prime 头部神经光元 蓝图,8,8,8
ivara_prime_set,Ivara Prime 一套,60,60,69
shotgun_amp,霰弹枪增幅,7,8,8
prisma_dual_decurions,棱晶·什长双枪,60,79,79
swift_mercy,迅捷怜悯,6,9,10
protea_prime_set,Protea Prime 一套,55,59,60
tenora_prime_set,双簧管 Prime 一套,52,55,55
astral_autopsy,星界剖解,55,79,80
swooping_falcon,猎鹰俯击,7,9,9
trinity_prime_neuroptics_blueprint,Trinity Prime 头部神经光元 蓝图,11,13,14
primed_convulsion,痉挛 Prime,50,59,59
vile_acceleration,卑劣加速,8,8,9
split_flights,分裂飞行,55,60,70
arcane_guardian,赋能·保卫者,5,5,7
wolf_sledge_set,恶狼战锤 一套,59,60,60
battle_forge,战斗锻造,4,5,5
cyngas_set,合成燃气炮 一套,60,60,60
epitaph_barrel,葬铭 枪管,5,5,5
primed_firestorm,烈焰风暴 Prime,59,59,60
fomorian_accelerant,巨人促进剂,5,8,9
detect_vulnerability,弱点侦测,50,50,60
frost_prime_neuroptics_blueprint,Frost Prime 头部神经光元 蓝图,7,8,9
energy_generator,能量产生器,55,65,69
hit_and_run,脚底抹油,5,5,5
inaros_prime_set,Inaros Prime 一套,54,55,59
kavasa_prime_kubrow_collar_blueprint,喀婆萨 Prime 库狛项圈 蓝图,7,7,9
equinox_prime_set,Equinox Prime 一套,60,60,65
live_wire,火线电击,9,10,10
magus_cadence,魔导·韵律,70,79,120
ninkondi_prime_set,降灵追猎者 Prime 一套,55,60,60
magus_replenish,魔导·充盈,5,10,19
sybaris_prime_set,席芭莉丝 Prime 一套,55,60,70
velocitus_set,极速电磁步枪 一套,50,50,200
mesa_prime_blueprint,Mesa Prime 蓝图,5,6,6
primed_bane_of_corrupted,灭亡 Orokin Prime,54,55,55
necramech_deflection,殁世机甲 充能,9,9,18
bite,咬碎,60,65,67
niras_contempt,混沌蛇主之鄙,7,8,8
volatile_variant,易爆变体,60,65,69
nova_prime_neuroptics_blueprint,Nova Prime 头部神经光元 蓝图,10,10,10
basin_cay_scene,盆地岛场景,100
runtime,溜之大吉,7,8,8
shrapnel_shot,破片射击,6,7,7
jolt,电流震击,50,50,54
stahlta_receiver,钢刃步枪 枪机,5,6,10
steflos_barrel,石晶之花 枪管,10,10,13
primed_chilling_grasp,急冻控场 Prime,50,57,58
stradavar_prime_stock,斯特拉迪瓦 Prime 枪托,9,9,10
primed_continuity,持久力 Prime,55,58,58
tether,束缚力场,8,8,10
primed_expel_infested,驱逐 Infested Prime,70,70,70
titania_prime_neuroptics_blueprint,Titania Prime 头部神经光元 蓝图,5,5,5
primed_shotgun_ammo_mutation,霰弹枪弹药转换 Prime,55,60,60
valkyr_prime_neuroptics_blueprint,Valkyr Prime 头部神经光元 蓝图,7,7,7
chroma_prime_set,Chroma Prime 一套,58,60,60
aerial_prospectus,空中招股,5,5,5
primed_expel_corpus,驱逐 Corpus Prime,58,59,60
astral_slash,星体切砍,5,7,7
nikana_prime_hilt,侍刃 Prime 握柄,50,55,55
ballistica_prime_upper_limb,布里斯提卡 Prime 上弓臂,7,8,10
dual_kamas_prime_blade,双短柄战镰 Prime 刀刃,51,55,55
cernos_prime_string,西诺斯 Prime 弓弦,7,7,7
negate,抵消,45,50,50
chilling_globe,冰封护罩,5,10,10
comet_blast,彗星爆发,5,5,6
primed_animal_instinct,动物本能 Prime,50,55,55
covert_lethality,致命匿杀,5,5,5
primed_dual_rounds,双重弹头 Prime,50,51,54
heavy_caliber,重口径,4,4,5
howl,嚎声,4,5,5
rhino_prime_set,Rhino Prime 一套,58,59,59
hydraulic_crosshairs,液压准心,5,5,8
turret_velocity,炮台速度,54,60,68
energy_conversion,能量转换,58,60,60
ivara_prime_blueprint,Ivara Prime 蓝图,5,8,8
malicious_code,恶毒指令,8,9,10
garuda_prime_systems_blueprint,Garuda Prime 系统 蓝图,49,50,50
necramech_enemy_sense,殁世机甲 敌人感应,10,20,30
hikou_prime_set,飞扬 Prime 一套,55,60,60
necramech_friction,殁世机甲 摩擦,5,5,5
primed_smite_infested,毁灭 Infested Prime,45,50,59
oberon_prime_blueprint,Oberon Prime 蓝图,8,8,9
akarius_prime_set,阿利乌双枪 Prime 一套,55,55,55
piercing_step,穿刺步伐,4,4,15
cordon,防线封锁,100
pyrana_prime_barrel,食人鱼 Prime 枪管,7,7,7
dual_decurion_set,什长双枪 一套,32,39,45
semi_rifle_cannonade,半自动步枪炮轰,4,8,8
empowered_blades,强化刀锋,48,50,50
sybaris_prime_stock,席芭莉丝 Prime 枪托,10,12,15
health_conversion,生命转换,60,69,70
vicious_frost,蚀骨寒霜,6,7,8
primed_slip_magazine,串联弹匣 Prime,40,58,60
zephyr_prime_chassis_blueprint,Zephyr Prime 机体 蓝图,5,8,8
atlas_prime_neuroptics_blueprint,Atlas Prime 头部神经光元 蓝图,40,50,53
arcane_blade_charger,赋能·刀刃充能,5,5,6
guandao_prime_set,关刀 Prime 一套,50,50,50
arcane_double_back,赋能·回返,4,5,7
plan_b,应急备案,50
arcane_ice,赋能·冰冷,2,2,2
primed_bane_of_corpus,灭亡 Corpus Prime,50,59,60
combat_discipline,战斗教条,8,8,8
vastilok,瓦斯提枪刃,50,60,60
vauban_prime_systems_blueprint,Vauban Prime 系统 蓝图,49,49,49
combustion_rounds,燃烧弹头,5,7,8
