url_name,zh_name,platinum1,platinum2,platinum3,platinum_avg
limbo_prime_set,Limbo Prime 一套,69,70,70
enduring_strike,不朽打击,7,9,10
entropy_flight,飞逝熵数,8,10,10
titania_prime_set,Titania Prime 一套,65,69,75
primed_cleanse_infested,净化 Infested Prime,54,65,80
fang_prime_set,狼牙 Prime 一套,5,5,6
frost_jaw,冰冻双颚,4,5,7
zephyr_prime_set,Zephyr Prime 一套,70,78,78
boar_prime_stock,野猪 Prime 枪托,70,70,70
gunsen_prime_blade,军扇 Prime 刀刃,9,9,9
combo_killer,连击杀手,49,49,53
hunter_munitions,猎人 战备,10,10,10
dera_vandal_set,德拉·破坏者 一套,70,80,80
epitaph_prime,葬铭 Prime 一套,70,70,70
loki_prime_blueprint,Loki Prime 蓝图,8,10,10
prisma_skana,棱晶·空刃,70,70,79
nyx_prime_blueprint,Nyx Prime 蓝图,6,7,7
quanta_vandal,量子切割器·破坏者,55,70,70
opportunitys_reach,机遇所至,5,8,8
primed_sniper_ammo_mutation,狙击枪弹药转换 Prime,70,70,79
praedos_blueprint,双雄 蓝图,10,10,10
companion_weapon_riven_mod_(veiled),同伴武器裂罅 Mod (尚未揭开),60,60,65
ready_steel,磨砺锋刃,5,8,8
prisma_shade,棱晶 阴影,78,81,85
rubico_prime_barrel,绝路 Prime 枪管,6,7,8
aklex_prime_set,雷克斯双枪 Prime 一套,70,75,79
seeking_shuriken,削甲手里剑,8,8,8
juice,能量果汁,15,20,20
stalking_fan,缠旋风切,8,9,9
morgha_barrel,置灵者 枪管,60,75,80
primed_regen,重生 Prime,75,80,80
titania_prime_blueprint,Titania Prime 蓝图,8,8,8
strun_wraith_set,斯特朗·亡魂 一套,65,70,75
true_punishment,真实惩罚,7,7,9
wukong_prime_chassis_blueprint,Wukong Prime 机体 蓝图,9,10,10
supra_vandal,苏普拉·破坏者,75,79,80
zylok_prime_blueprint,席尔火枪 Prime 蓝图,6,7,8
akjagara_prime_receiver,觉醒双枪 Prime 枪机,7,8,8
garuda_prime_set,Garuda Prime 一套,70,72,73
dethcube_prime_set,死亡魔方 Prime 一套,69,70,75
astral_twilight,星界微光,8,9,10
hydraulic_gauge,液压弹药,10,15,25
cernos_prime_upper_limb,西诺斯 Prime 上弓臂,5,5,5
orbiter_scene,轨道飞行器场景,59,89,90
conditions_perfection,极致境地,5,6,8
primed_fulmination,猛烈爆发 Prime,60,73,79
corrupt_charge,邪恶蓄力,10,10,10
primed_redirection,蓄能重划 Prime,70,70,70
corufell_receiver,闪劫 枪机,8,8,8
zylok,席尔火枪,69,75,75
fleeting_expertise,弹指瞬技,9,9,10
baza_prime_set,苍鹰 Prime 一套,60,73,79
harkonar_scope,哈库那瞄准镜,7,8,8
corinth_prime_set,科林斯 Prime 一套,79,80,80
hyperion_thrusters,超越推进,8,8,8
primed_smite_corpus,毁灭 Corpus Prime,68,70,75
immolated_radiance,献祭之辉,5,10,10
disciplines_merit,纪律之功,69,69,70
imperator_vandal_blueprint,凯旋将军·破坏者 蓝图,5,6,7
helios_prime_set,赫利俄斯 Prime 一套,65,65,68
innodem_blueprint,清刚 蓝图,7,8,8
fulmination,猛烈爆发,35,49,50
limbo_prime_systems_blueprint,Limbo Prime 系统 蓝图,5,5,6
khora_prime_set,Khora Prime 一套,70,70,70
narrow_minded,心志偏狭,8,8,9
arum_spinosa_rivet,疆南星刺 铆钉,59,60,69
necramech_efficiency,殁世机甲 增效,10,13,14
cinta_set,遂心 一套,70,74,79
necramech_streamline,殁世机甲 简化,10,10,10
jugulus_spines,喉骨刃者 脊刺,60,65,70
nikana_prime_blueprint,侍刃 Prime 蓝图,7,7,7
corinth_prime_barrel,科林斯 Prime 枪管,50,53,57
nova_prime_blueprint,Nova Prime 蓝图,10,11,12
prisma_ohma,棱晶·欧玛,60,65,65
vericres,真月武扇,42,49,50
oberon_prime_chassis_blueprint,Oberon Prime 机体 蓝图,6,7,8
ballistica_prime_set,布里斯提卡 Prime 一套,65,69,70
paris_prime_set,帕里斯 Prime 一套,5,5,7
voidrig_set,虚空锐将 一套,68,70,70
pax_seeker,和平·追寻者,9,10,10
banshee_prime_set,Banshee Prime 一套,64,65,68
recharge_barrier,充能电幕,7,8,8
rending_crane,撕裂鹤击,7,10,10
primed_target_cracker,弱点专精 Prime,63,65,68
scimitar_avionics_blueprint,Scimitar 飞航系统 蓝图,8,8,9
tipedo_prime_set,提佩多 Prime 一套,65,69,70
steflos_receiver,石晶之花 枪机,7,9,10
machete_wraith,马谢特砍刀·亡魂,65,70,70
votive_onslaught,埋首猛击,7,8,8
viper_wraith,蝰蛇·亡魂,65,75,75
wanz_stabilizer_blueprint,万兹稳定器 蓝图,7,10,10
bo_prime_set,玻之武杖 Prime 一套,80,80,84
zhuge_prime_string,诸葛连弩 Prime 弓弦,9,20,20
mesa_prime_set,Mesa Prime 一套,60,67,69
corufell_handle,闪劫 握柄,6,8,10
crimson_dervish,赤红狂舞,7,8,9
octavia_prime_set,Octavia Prime 一套,69,69,70
dakra_prime_handle,达克拉 Prime 握柄,5,8,8
nezha_prime_set,Nezha Prime 一套,64,68,69
guandao_prime_blade,关刀 Prime 刀刃,7,7,7
prisma_tetra,棱晶·特拉,79,80,80
high_noon,正午,7,8,9
valkyr_prime_set,Valkyr Prime 一套,65,68,69
laetum_blueprint,奏凯 蓝图,5,7,7
primed_pack_leader,领袖 Prime,57,58,60
magus_repair,魔导·修复,7,8,8
high_voltage,高压电流,64,64,65
nami_skyla_prime_handle,海波斯库拉对剑 Prime 握柄,5,10,10
orb_vallis_scene,奥布山谷场景,40
octavia_prime_systems_blueprint,Octavia Prime 系统 蓝图,9,9,9
twin_vipers_wraith_set,双子蝰蛇·亡魂 一套,70,70,70
pax_bolt,和平·电闪,9,10,15
quick_return,快速收回,10,20,30
cernos_prime_set,西诺斯 Prime 一套,60,60,60
steflos_stock,石晶之花 枪托,5,7,7
looter,搜刮者,49,50,60
tenora_prime_stock,双簧管 Prime 枪托,7,7,8
atlas_prime_set,Atlas Prime 一套,50,55,60
trample,践踏,9,10,10
gara_prime_set,Gara Prime 一套,60,60,60
adarza_kavat_imprint,镜像型库娃 基因印记,6,7,8
lato_vandal_blueprint,拉托·破坏者 蓝图,60,60,70
primed_fast_hands,爆发装填 Prime,60,60,65
agkuza_handle,驯象钩刃 握柄,5,5,6
boltor_prime_barrel,螺钉步枪 Prime 枪管,8,9,9
arc_coil,电弧线圈,24,100,100
primed_cleanse_grineer,净化 Grineer Prime,50,59,60
bronco_prime_set,野马 Prime 一套,4,5,6
primed_magazine_warp,弹匣增幅 Prime,50,50,54
carrier_prime_blueprint,搬运者 Prime 蓝图,9,9,9
trinity_prime_set,Trinity Prime 一套,60,65,65
cobra_and_crane_prime_guard,眼镜蛇 & 鹤 Prime 护手,5,6,6
akmagnus_prime,麦格努斯双枪 Prime 一套,60,60,60
deadly_efficiency,致命效率,7,8,8
frost_prime_blueprint,Frost Prime 蓝图,58,59,59
ember_prime_chassis_blueprint,Ember Prime 机体 蓝图,6,7,7
meridian_armor_set,Meridian Armor Set,30,50,50
focused_defense,重点防御,6,8,9
primed_heated_charge,火焰装填 Prime,60,60,60
gauss_prime_blueprint,Gauss Prime 蓝图,6,7,7
primed_pistol_gambit,手枪精通 Prime,50,58,58
hespar_handle_blueprint,暮斩 握柄 蓝图,5,5,7
primed_rubedo_lined_barrel,红晶枪管 Prime,60,60,60
jugulus_barbs,喉骨刃者 倒刺,5,7,8
reawaken,再启动,70,70,70
magus_lockdown,魔导·封锁,6,7,8
rubico_prime_set,绝路 Prime 一套,60,64,68
magus_melt,魔导·热熔,7,7,8
gamma_beacon,Gamma 信标,59,66,75
masseter_prime_blade,咀嚼金棒 Prime 刀刃,5,6,8
karak_wraith_set,卡拉克·亡魂 一套,75,90,90
mecha_recharge,机甲 充能,7,8,8
nova_prime_chassis_blueprint,Nova Prime 机体 蓝图,59,59,60
nami_skyla_prime_blueprint,海波斯库拉对剑 Prime 蓝图,6,9,10
primed_ammo_stock,霰弹扩充 Prime,50,59,59
neutralize,啃咬压制,5,5,8
primed_smite_grineer,毁灭 Grineer Prime,59,59,65
niras_hatred,混沌蛇主之恨,5,8,8
primed_tactical_pump,战术上膛 Prime,54,55,59
rifle_elementalist,步枪元素师,5,5,8
secondary_shiver,次要·冷颤,6,7,7
scourge_prime_set,祸根 Prime 一套,55,55,60
sevagoth_prime_neuroptics_blueprint,Sevagoth Prime 头部神经光元 蓝图,7,8,8
voltaic_strike,伏打电能,64,65,65
shotgun_amp,霰弹枪增幅,7,8,8
red_veil_armor_set,Red Veil Armor Set,50,67,100
swift_mercy,迅捷怜悯,5,9,9
ivara_prime_set,Ivara Prime 一套,64,67,69
swooping_falcon,猎鹰俯击,7,7,7
prisma_dual_decurions,棱晶·什长双枪,40,55,60
trinity_prime_neuroptics_blueprint,Trinity Prime 头部神经光元 蓝图,10,10,15
protea_prime_set,Protea Prime 一套,59,59,60
vile_acceleration,卑劣加速,5,8,8
tenora_prime_set,双簧管 Prime 一套,60,60,60
arcane_guardian,赋能·保卫者,7,7,7
astral_autopsy,星界剖解,60,79,79
battle_forge,战斗锻造,4,5,5
primed_convulsion,痉挛 Prime,55,57,65
epitaph_barrel,葬铭 枪管,4,5,7
split_flights,分裂飞行,55,59,59
fomorian_accelerant,巨人促进剂,7,10,10
wolf_sledge_set,恶狼战锤 一套,60,60,60
frost_prime_neuroptics_blueprint,Frost Prime 头部神经光元 蓝图,6,9,9
cyngas_set,合成燃气炮 一套,60,60
hit_and_run,脚底抹油,4,5,9
primed_firestorm,烈焰风暴 Prime,50,60,60
kavasa_prime_kubrow_collar_blueprint,喀婆萨 Prime 库狛项圈 蓝图,5,5,7
detect_vulnerability,弱点侦测,59,70,75
live_wire,火线电击,3,10,10
magus_cadence,魔导·韵律,5,7,8
energy_generator,能量产生器,66,70,70
magus_replenish,魔导·充盈,5,7,100
inaros_prime_set,Inaros Prime 一套,55,55,55
mesa_prime_blueprint,Mesa Prime 蓝图,5,5,7
equinox_prime_set,Equinox Prime 一套,65,68,69
necramech_deflection,殁世机甲 充能,7,8,8
ninkondi_prime_set,降灵追猎者 Prime 一套,55,55,55
niras_contempt,混沌蛇主之鄙,5,6,6
sybaris_prime_set,席芭莉丝 Prime 一套,50,50,54
nova_prime_neuroptics_blueprint,Nova Prime 头部神经光元 蓝图,8,9,9
velocitus_set,极速电磁步枪 一套,34,35,45
runtime,溜之大吉,7,8,8
primed_bane_of_corrupted,灭亡 Orokin Prime,55,55,55
shrapnel_shot,破片射击,7,7,7
bite,咬碎,56,65,65
stahlta_receiver,钢刃步枪 枪机,10,10,10
steflos_barrel,石晶之花 枪管,6,7,7
volatile_variant,易爆变体,45,50,60
stradavar_prime_stock,斯特拉迪瓦 Prime 枪托,7,10,12
basin_cay_scene,盆地岛场景
tether,束缚力场,3,5,5
jolt,电流震击,50,53,53
titania_prime_neuroptics_blueprint,Titania Prime 头部神经光元 蓝图,4,5,6
primed_chilling_grasp,急冻控场 Prime,50,50,59
valkyr_prime_neuroptics_blueprint,Valkyr Prime 头部神经光元 蓝图,5,6,7
primed_continuity,持久力 Prime,55,55,60
aerial_prospectus,空中招股,4,5,5
primed_expel_infested,驱逐 Infested Prime,55,55,70
astral_slash,星体切砍,4,5,5
primed_shotgun_ammo_mutation,霰弹枪弹药转换 Prime,52,52,52
ballistica_prime_upper_limb,布里斯提卡 Prime 上弓臂,5,5,6
cernos_prime_string,西诺斯 Prime 弓弦,5,7,8
chroma_prime_set,Chroma Prime 一套,57,59,59
chilling_globe,冰封护罩,7,8,10
primed_expel_corpus,驱逐 Corpus Prime,60,60,60
comet_blast,彗星爆发,4,5,5
nikana_prime_hilt,侍刃 Prime 握柄,55,55,55
covert_lethality,致命匿杀,5,5,5
dual_kamas_prime_blade,双短柄战镰 Prime 刀刃,52,55,55
heavy_caliber,重口径,5,6,7
negate,抵消,40,49,50
howl,嚎声,4,5,5
hydraulic_crosshairs,液压准心,4,5,5
primed_animal_instinct,动物本能 Prime,50,55,57
ivara_prime_blueprint,Ivara Prime 蓝图,5,7,8
primed_dual_rounds,双重弹头 Prime,55,55,58
malicious_code,恶毒指令,8,8,8
rhino_prime_set,Rhino Prime 一套,55,55,59
necramech_enemy_sense,殁世机甲 敌人感应,5,8,8
turret_velocity,炮台速度,79,80,200
necramech_friction,殁世机甲 摩擦,4,5,5
oberon_prime_blueprint,Oberon Prime 蓝图,5,7,7
energy_conversion,能量转换,47,52,55
piercing_step,穿刺步伐,3,4,5
garuda_prime_systems_blueprint,Garuda Prime 系统 蓝图,50,50,50
pyrana_prime_barrel,食人鱼 Prime 枪管,6,6,7
hikou_prime_set,飞扬 Prime 一套,49,55,55
primed_smite_infested,毁灭 Infested Prime,45,45,45
semi_rifle_cannonade,半自动步枪炮轰,5,5,5
akarius_prime_set,阿利乌双枪 Prime 一套,50,50,50
sybaris_prime_stock,席芭莉丝 Prime 枪托,5,7,9
cordon,防线封锁,30,30,30
dual_decurion_set,什长双枪 一套,45,80
vicious_frost,蚀骨寒霜,5,7,8
empowered_blades,强化刀锋,45,48,60
zephyr_prime_chassis_blueprint,Zephyr Prime 机体 蓝图,3,5,5
health_conversion,生命转换,60,60,60
arcane_blade_charger,赋能·刀刃充能,5,7,7
primed_slip_magazine,串联弹匣 Prime,49,50,50
arcane_double_back,赋能·回返,5,7,10
atlas_prime_neuroptics_blueprint,Atlas Prime 头部神经光元 蓝图,50,60,60
arcane_ice,赋能·冰冷,2,2,3
guandao_prime_set,关刀 Prime 一套,50,50,59
combat_discipline,战斗教条,4,7,8
plan_b,应急备案,15,15,50
combustion_rounds,燃烧弹头,5,6,7
