dual_ether,苍穹双剑,15,19,20,25,30
dual_heat_swords,烈焰双剑,5,10,10,15,20
dual_ichor,恶脓双斧,130,150,150,150,150
dual_keres,凯瑞斯双刀,20,25,30,30,30
kama,短柄战镰,10,10,15,15,15
kogake,科加基,10,15,25,30,40
multron,多连穿甲枪,30,30,30,30,35
vulcax,金工火舌,20,29,30,30,30
masseter,咀嚼金棒,10,10,10,16,19
pathocyst,病囊飞刃,20,20,20,20,28
kuva_chakkhurr,赤毒·邪眼,10,10,10,15,18
lecta,勒克塔,25,25,29,30,40
machete,马谢特砍刀,8,10,15,20,20
magistar,执法者,498,499,500,500,500
mewan,密丸,4,5,5,9,10
mios,牡狮神,10,10,20,20,21
rabvee,拉比威,25,30,39,40,50
war,战争之剑,15,19,40,50,55
artax,阿塔克斯,30,35,45,50,50
burst_laser,激光点发,20,30,30,30,40
deth_machine_rifle,死亡机枪,35,35,42,50,50
laser_rifle,激光步枪,35,45,47,50,60
astilla,碎裂者,10,10,10,15,15
baza,苍鹰,15,16,20,20,20
boar,野猪,75,80,90,99,100
flux_rifle,通量步枪,12,15,20,20,20
cronus,克洛诺斯,5,10,10,10,10
endura,三叶坚韧,5,10,10,15,15
glaive,战刃,289,300,300,320,320
heat_sword,烈焰长剑,9,9,9,10,10
jat_kusar,喷射锁镰,20,25,30,35,35
nami_skyla,海波斯库拉对剑,5,8,20,20,25
nami_solo,海波单剑,45,48,48,49,50
nikana,侍刃,40,45,49,50,50
ninkondi,降灵追猎者,9,9,15,15,20
obex,奥比克斯,5,15,20,20,21
ohma,欧玛,15,24,25,30,30
okina,翁,80,90,95,99,100
ooltha,乌尔萨,9,10,10,18,20
orthos,欧特鲁斯,14,18,20,20,20
orvius,灵枢,10,10,10,10,15
pangolin_sword,鲮鲤剑,15,15,20,20,30
plague_keewar,瘟疫 奇沃,5,5,9,10,10
plague_kripath,瘟疫 克里帕丝,15,15,20,20,25
plasma_sword,等离子长剑,10,10,15,15,20
prova,普罗沃,10,10,20,20,20
redeemer,救赎者,20,23,25,28,30
skana,空刃,80,85,88,90,90
harpak,哈帕克,10,10,10,10,10
hema,血肢,10,10,10,10,12
hind,雌鹿,10,10,15,15,20
ignis,伊格尼斯,20,20,20,20,20
javlok,燃焰标枪,8,8,9,10,10
karak,卡拉克,19,20,20,20,20
kohm,寇恩热能枪,10,10,10,15,20
lanka,兰卡,9,9,10,10,10
paris,帕里斯,30,30,30,35,40
quartakk,夸塔克,5,10,10,15,15
scourge,祸根,10,10,10,20,20
spectra,光谱切割器,11,15,20,20,23
staticor,静电能量导引枪,10,10,17,19,20
stubba,史度巴,5,9,10,10,10
stug,史特克,8,10,20,20,30
talons,鹰爪,10,15,20,20,20
twin_grakatas,双子葛拉卡达,15,20,20,20,25
twin_gremlins,双子小精灵,8,15,15,19,20
twin_kohmak,双子寇恩霰机枪,5,10,10,20,20
twin_rogga,双子罗格,8,8,10,10,10
twin_vipers,双子蝰蛇,7,7,9,9,9
tysis,啐沫者,10,20,20,25,25
vasto,瓦斯托,20,35,35,39,40
viper,蝰蛇,4,9,10,10,15
zylok,席尔火枪,20,20,20,30,40
dakra_prime,达克拉 Prime,10,12,19,20,20
dark_dagger,暗黑匕首,35,35,35,40,40
kuva_twin_stubbas,赤毒·双子史度巴,5,10,10,10,15
pennant,尖幡,10,15,30,30,30
kuva_bramma,赤毒·布拉玛,18,20,21,25,25
stropha,诡计之刃,19,20,20,30,34
morgha,置灵者,15,20,30,35,49
catabolyst,异化者,14,15,18,19,19
hikou,飞扬,7,8,8,10,10
knell,丧钟,10,10,19,19,20
kohmak,寇恩霰机枪,5,7,7,8,10
kraken,北海巨妖,5,5,6,10,15
kunai,苦无,10,20,20,40,40
lex,雷克斯,35,40,40,45,50
marelok,玛瑞火枪,5,15,15,15,20
broken_scepter,破损珽杖,10,10,10,15,20
dual_zoren,佐伦双斧,10,10,15,22,30
ether_daggers,苍穹匕首,20,30,30,50,50
ether_reaper,苍穹死神,10,15,20,20,20
ether_sword,苍穹之剑,10,11,15,15,15
fang,狼牙,8,14,20,25,30
furax,弗拉克斯,15,45,50,60,80
karyst,凯洛斯特,20,20,20,20,25
stinger,毒刺,39,40,40,40,40
vulklok,金工火枪,30,30,40,49,50
catchmoon,捕月,5,10,10,15,20
plinx,漫射者,20,20,20,20,20
korrudo,库鲁多,10,10,10,14,15
fulmin,雷霆,25,30,30,30,30
cobra_and_crane,眼镜蛇 & 鹤,5,10,10,10,10
komorex,猛毒,15,20,20,20,20
cyanex,氰毒,15,15,20,20,25
tatsu,龙辰,20,30,50,50,50
cyngas,合成燃气炮,15,15,19,20,20
larkspur,翠雀,40,50,70,99,99
imperator,凯旋将军,15,30,35,50,75
corvas,黑鸦,75,78,100,111,150
phaedra,菲德菈,49,50,50,50,66
grattler,葛拉特勒,80,99,100,100,130
dual_decurion,什长双枪,60,75,80,95,99
attica,阿提卡,5,5,6,10,15
boltor,螺钉步枪,40,40,50,50,50
braton,布莱顿,40,50,50,50,50
corinth,科林斯,10,15,19,20,20
ferrox,铁晶磁轨炮,14,15,15,15,19
hek,海克,15,19,20,25,30
ogris,食人女魔,75,80,80,90,90
paracyst,附肢寄生者,9,10,10,10,10
supra,苏普拉,10,10,15,20,20
tenora,双簧管,15,20,20,20,20
tiberon,狂鲨,15,15,15,15,19
aklex,雷克斯双枪,5,5,10,10,10
akmagnus,麦格努斯双枪,10,10,10,10,10
aksomati,轻灵月神双枪,15,15,20,20,20
akstiletto,史提托双枪,10,10,10,10,14
akvasto,瓦斯托双枪,5,8,10,10,20
akzani,荒谬双枪,5,5,8,9,10
angstrum,安格斯壮,25,40,40,45,50
atomos,原子矿融炮,25,25,30,30,30
azima,方位角,5,10,10,10,15
bolto,螺钉手枪,5,5,10,12,20
brakk,布拉克,10,15,15,15,15
despair,绝望,24,25,25,25,30
dual_raza,锋月双斧,1,10,10,10,15
reaper_prime,收割者 Prime,15,15,18,20,20
ripkas,锐卡斯,15,20,30,35,50
dark_sword,暗黑长剑,5,10,10,15,15
kreska,直镐,9,10,10,10,10
velocitus,极速电磁步枪,50,75,88,90,95
fluctus,巨浪,20,20,25,40,40
quatz,夸兹,5,10,10,15,15
acceltra,迅发电浆炮,40,60,61,70,70
akarius,阿利乌双枪,15,45,50,50,50
tazicor,泰瑟步枪,30,30,50,50,69
cryotra,急冻喷枪,40,45,48,49,50
shedu,舍杜,39,39,40,45,47
cortege,送葬者,15,20,24,25,25
vitrica,金璃剑,19,20,23,25,30
pulmonars,感染连枷,10,15,20,24,25
bubonico,横痃重炮,15,20,23,25,30
proboscis_cernos,刺吸西诺斯,20,20,20,30,30
sporothrix,孢丝感染枪,25,25,25,30,38
arum_spinosa,疆南星刺,13,15,18,19,20
sarpa,蛇刃,15,19,20,20,20
scindo,分裂斩斧,15,20,20,20,20
scoliac,脊椎节鞭,9,15,15,15,18
sepfahn,瑟普梵,30,37,60,90,100
serro,电能斩锯,9,15,15,19,20
shaku,双节尺棍,5,10,15,15,15
sheev,希芙,10,10,10,10,15
sibear,西伯利亚冰锤,30,30,35,40,40
sigma_and_octantis,西格玛 & 南极座,9,10,10,10,14
silva_and_aegis,席瓦 & 神盾,10,15,20,25,30
skiajati,影生,19,20,20,20,20
sydon,恶龙,10,10,10,15,20
tekko,铁钩手甲,15,19,20,40,50
tipedo,提佩多,10,15,15,20,20
tonbo,蜻蛉薙,5,5,10,10,10
twin_basolk,双子巴萨克,10,15,20,30,30
amprex,安培克斯,16,25,29,30,35
burston,伯斯顿,200,200,220,239,239
buzlok,巴兹火枪,5,10,10,14,15
cernos,西诺斯,9,10,10,10,10
convectrix,导热聚焦枪,15,20,20,20,20
daikyu,大久和弓,10,15,19,20,20
dera,德拉,30,35,40,40,40
drakgoon,龙骑兵,8,8,10,10,10
dread,恐惧,20,30,30,35,38
glaxion,冷冻光束步枪,70,70,80,80,100
gorgon,蛇发女妖,19,25,29,30,30
grakata,葛拉卡达,10,14,14,15,15
grinlok,葛恩火枪,7,10,10,10,10
seer,预言者,10,10,13,20,20
zakti,毒芽,9,10,15,15,15
cyath,西亚什,7,10,10,10,10
dark_split_sword_(dual_swords),暗黑分合剑,10,15,15,20,20
krohkur,克鲁古尔,5,7,10,10,10
kronen,皇家拐刃,19,30,40,50,50
lacera,悲痛之刃,15,35,35,39,40
lesion,病变,15,15,25,35,35
venka,凯旋之爪,20,20,20,20,25
volnus,创伤,15,20,25,25,30
zenistar,天顶之星,29,29,30,40,40
deconstructor,分离,30,40,55,55,98
sweeper,扫除者,30,30,30,40,40
rattleguts,响胆,9,10,10,10,10
wolf_sledge,恶狼战锤,20,25,25,30,40
quellor,压制者,5,5,15,20,20
basmu,巴什穆,14,15,15,18,20
stahlta,钢刃步枪,40,40,49,50,50
velox,逐电,10,15,15,20,20
helstrum,赫尔斯壮,45,45,45,45,75
xoris,驱魔之刃,49,50,50,50,50
athodai,阿索代,4,10,10,10,10
sepulcrum,追击者,10,15,15,20,20
quassus,威震武扇,16,20,20,23,25
trumna,灭杀者,1,15,15,20,30
zymos,邪莫斯,15,15,19,20,20
keratinos,卡提努之爪,29,55,60,70,70
mausolon,惩戒者,100,100,100,135,149
cedo,塞多,15,30,30,34,35
verglas,冰凇,819,830,840,840,850
epitaph,葬铭,65,70,70,71,75
tenet_envoy,信条·典客,40,49,50,50,50
tenet_spirex,信条·斯派克斯,10,10,10,15,18
kompressa,卡帕压力枪,69,70,70,70,70
tenet_exec,信条·枢密,100,100,105,120,130
tenet_grigori,信条·格里高利,14,20,25,25,30
ambassador,使节,15,20,20,20,20
cadus,卡德斯,10,10,20,20,20
tenet_livia,信条·莉薇娅,20,25,25,30,45
tenet_diplos,信条·纵横双枪,24,40,45,50,50
tenet_agendus,信条·集议,18,20,22,35,50
lacerten,莱斯腾,55,55,60,60,60
akaten,阿卡腾,30,30,50,90,98
batoten,巴托腾,40,100,350
vastilok,瓦斯提枪刃,20,20,20,29,40
ghoulsaw,尸鬼电锯,18,24,24,25,25
verdilac,蝰首骨妖,15,18,19,20,20
nepheri,赤炎流星,25,30,30,35,35
rumblejack,电匕怪杰,10,15,15,20,25
korumm,雷霆暴君,15,15,19,20,30
venato,脉纹,4,5,10,10,10
nataruk,太始弓,30,33,40,40,50
hespar,暮斩,20,20,30,30,30
alternox,电幻步枪,10,15,15,20,20
aeolak,风鸣,13,25,25,25,25
phenmor,凤殁,80,89,90,90,90
laetum,奏凯,100,120,130,140,150
praedos,双雄,35,36,37,45,45
innodem,清刚,30,40,40,50,50
felarx,逐枭,39,40,40,50,50
vericres,真月武扇,5,5,9,9,15
slaytra,屠煞,9,10,15,25,30
aegrit,骇敌榴弹,9,10,10,14,15
afentis,圣英,10,10,10,10,10
sarofang,沙罗之牙,15,15,20,20,40
perigale,月面狂风,15,20,20,25,30
corufell,闪劫,20,25,28,28,35
steflos,石晶之花,5,10,10,14,15
sampotes,三宝聚,45,55,60,60,60
azothane,溶灵尊,25,25,30,30,30
syam,业珀,10,70,70,70,75
cinta,遂心,3,5,9,10,20
sun_and_moon,赤阳 & 幽月,25,25,25,30,30
edun,雷石祭,10,20,25,30,50
rauta,锐铁,10,14,15,20,25
argo_and_vel,星舟 & 帆,10,17,20,20,45
gotva_prime,骨葬 Prime,10,15,15,20,20
dorrclave,怒斩,25,40,40,49,50
ekhein,映声战锤,15,20,20,20,40
mandonel,辐光弩炮,7,20,28,30,40
grimoire,Grimoire,30,40,40,40,50
onos,赘骨,20,25,25,30,30
ruvox,古声,20,20,40,40,40
dex_nikana,Dex 侍刃,300,
cantare,歌颂,20,20,20,20,24
evensong,晚祷,25,30,30,35,40
harmony,和谐,139,140,144,149,150
ax_52,AX-52,35,50,50,50,55
