ankyros,甲龙双拳,8,8,10,15,15
atterax,阿特拉克斯,10,10,14,20,20
bo,玻之武杖,85,90,90,99,100
cassowar,鹤鸵长戟,15,15,15,18,19
ceramic_dagger,陶瓷匕首,320,350,350,390,399
halikar,哈利卡,15,19,20,20,25
hirudo,蚂蟥,16,19,25,30,50
mire,米尔,9,17,18,20,20
twin_krohkur,双子克鲁古尔,10,15,20,25,40
latron,拉特昂,150,150,150,150,150
lenz,楞次弓,15,15,15,15,18
miter,米特尔,23,30,30,30,35
mutalist_cernos,异融西诺斯,9,14,15,15,19
mutalist_quanta,异融量子枪,10,10,10,14,15
opticor,奥堤克光子枪,14,15,19,20,20
panthera,猎豹,9,9,9,10,10
penta,潘塔,10,20,20,20,25
phage,噬菌者,20,20,29,30,30
phantasma,幻离子,30,30,30,40,40
quanta,量子切割器,10,10,10,15,19
rubico,绝路,40,45,45,48,50
simulor,重力奇点拟成枪,15,20,20,20,30
snipetron,狙击特昂,10,10,10,15,15
sobek,鳄神,28,30,30,30,35
stradavar,斯特拉迪瓦,10,10,10,14,15
strun,斯特朗,80,80,80,100,100
sybaris,席芭莉丝,50,70,70,70,70
tetra,特拉,25,30,35,50,50
gammacor,咖玛腕甲枪,25,30,39,40,45
nukor,努寇微波枪,45,50,50,80,80
pandero,手鼓,10,10,12,15,18
pox,脓痘,8,8,15,15,15
pyrana,食人鱼,20,20,25,25,40
sicarus,暗杀者,60,65,65,68,70
spira,旋刃飞刀,9,20,20,50,80
dehtat,德塔特,10,14,20,20,29
destreza,技巧之剑,20,30,35,40,40
dex_dakra,Dex 达克拉双剑,10,15,20,20,30
dokrahm,多克拉姆,20,22,30,49,100
dragon_nikana,龙之侍刃,15,20,20,20,20
dual_cleavers,斩肉双刀,15,15,15,20,40
dual_ether,苍穹双剑,25,25,40,40,98
dual_heat_swords,烈焰双剑,10,10,10,18,20
dual_ichor,恶脓双斧,120,125,130,130,130
dual_keres,凯瑞斯双刀,15,20,30,30,30
kama,短柄战镰,5,10,10,11,15
kogake,科加基,10,10,15,20,20
multron,多连穿甲枪,20,29,30,30,30
vulcax,金工火舌,30,30,35,40,66
masseter,咀嚼金棒,10,10,10,13,15
pathocyst,病囊飞刃,20,29,30,31,50
kuva_chakkhurr,赤毒·邪眼,15,20,20,25,25
lecta,勒克塔,25,25,25,25,40
machete,马谢特砍刀,10,15,30,30,35
magistar,执法者,489,495,500,500,500
mewan,密丸,5,10,11,12,15
mios,牡狮神,10,10,10,12,26
rabvee,拉比威,35,35,50,80,100
war,战争之剑,25,30,30,30,35
artax,阿塔克斯,30,35,40,40,50
burst_laser,激光点发,40,50,68,69,70
deth_machine_rifle,死亡机枪,20,30,42,45,50
laser_rifle,激光步枪,50,55,60,80,80
astilla,碎裂者,9,10,10,10,10
baza,苍鹰,9,15,15,25,39
boar,野猪,90,90,90,90,90
flux_rifle,通量步枪,10,12,15,20,20
cronus,克洛诺斯,9,10,10,20,20
endura,三叶坚韧,10,10,15,20,25
glaive,战刃,299,300,300,300,325
heat_sword,烈焰长剑,8,10,10,10,20
jat_kusar,喷射锁镰,25,30,35,40,50
nami_skyla,海波斯库拉对剑,15,15,20,20,20
nami_solo,海波单剑,40,48,50,50,50
nikana,侍刃,40,50,50,50,60
ninkondi,降灵追猎者,15,20,20,20,30
obex,奥比克斯,5,10,15,15,20
ohma,欧玛,25,30,35,40,40
okina,翁,60,60,80,88,100
ooltha,乌尔萨,10,10,10,10,20
orthos,欧特鲁斯,18,20,45,50,99
orvius,灵枢,15,19,20,20,25
pangolin_sword,鲮鲤剑,15,15,25,25,30
plague_keewar,瘟疫 奇沃,13,20,20,80,99
plague_kripath,瘟疫 克里帕丝,15,20,20,20,30
plasma_sword,等离子长剑,8,10,10,10,10
prova,普罗沃,8,9,9,10,15
redeemer,救赎者,20,20,21,30,38
skana,空刃,50,70,75,80,97
harpak,哈帕克,10,10,10,10,10
hema,血肢,10,10,12,15,20
hind,雌鹿,10,10,10,12,15
ignis,伊格尼斯,25,25,30,35,35
javlok,燃焰标枪,8,9,10,10,10
karak,卡拉克,15,20,25,30,50
kohm,寇恩热能枪,20,20,20,20,25
lanka,兰卡,5,10,10,10,10
paris,帕里斯,29,29,30,40,50
quartakk,夸塔克,5,10,15,16,20
scourge,祸根,10,20,20,20,25
spectra,光谱切割器,10,10,15,15,20
staticor,静电能量导引枪,5,10,20,25,40
stubba,史度巴,10,10,10,11,12
stug,史特克,25,45,50,50,50
talons,鹰爪,10,10,11,15,15
twin_grakatas,双子葛拉卡达,12,20,25,30,50
twin_gremlins,双子小精灵,10,20,25,28,30
twin_kohmak,双子寇恩霰机枪,10,10,25,30,30
twin_rogga,双子罗格,12,20,20,26,30
twin_vipers,双子蝰蛇,10,10,12,15,20
tysis,啐沫者,20,20,30,38,50
vasto,瓦斯托,30,30,35,35,35
viper,蝰蛇,5,5,10,15,20
zylok,席尔火枪,10,10,10,17,20
dakra_prime,达克拉 Prime,18,19,20,25,25
dark_dagger,暗黑匕首,19,20,20,20,22
kuva_twin_stubbas,赤毒·双子史度巴,15,20,20,20,20
pennant,尖幡,10,10,20,25,30
kuva_bramma,赤毒·布拉玛,20,20,25,25,25
stropha,诡计之刃,15,16,18,20,20
morgha,置灵者,15,50,50,50,60
catabolyst,异化者,15,15,15,18,20
hikou,飞扬,5,10,20,20,25
knell,丧钟,20,20,20,25,30
kohmak,寇恩霰机枪,10,10,12,15,20
kraken,北海巨妖,15,15,15,15,15
kunai,苦无,20,20,25,29,40
lex,雷克斯,39,55,69,70,75
marelok,玛瑞火枪,10,10,15,15,15
broken_scepter,破损珽杖,9,9,10,10,15
dual_zoren,佐伦双斧,8,20,20,30,39
ether_daggers,苍穹匕首,14,15,20,20,50
ether_reaper,苍穹死神,6,20,20,20,20
ether_sword,苍穹之剑,10,11,15,15,15
fang,狼牙,15,15,20,30,30
furax,弗拉克斯,40,45,48,50,50
karyst,凯洛斯特,15,15,19,25,40
stinger,毒刺,35,35,40,40,40
vulklok,金工火枪,29,30,35,39,50
catchmoon,捕月,10,15,15,20,20
plinx,漫射者,20,20,25,30,30
korrudo,库鲁多,15,15,19,20,20
fulmin,雷霆,25,40,40,45,49
cobra_and_crane,眼镜蛇 & 鹤,10,10,12,15,17
komorex,猛毒,20,20,20,20,20
cyanex,氰毒,10,15,25,30,45
tatsu,龙辰,20,20,25,25,30
cyngas,合成燃气炮,15,20,20,20,25
larkspur,翠雀,60,60,60,65,70
imperator,凯旋将军,30,60,70,70,100
corvas,黑鸦,80,85,100,150,199
phaedra,菲德菈,40,50,50,50,50
grattler,葛拉特勒,60,70,80,100,140
dual_decurion,什长双枪,79,100,130,198,200
attica,阿提卡,10,20,20,20,20
boltor,螺钉步枪,30,35,35,40,40
braton,布莱顿,48,50,50,50,50
corinth,科林斯,10,17,20,20,20
ferrox,铁晶磁轨炮,14,15,15,15,20
hek,海克,10,20,30,35,40
ogris,食人女魔,80,80,85,85,90
paracyst,附肢寄生者,5,9,9,10,10
supra,苏普拉,3,10,15,15,20
tenora,双簧管,10,15,15,18,20
tiberon,狂鲨,15,15,19,19,20
aklex,雷克斯双枪,10,10,10,15,20
akmagnus,麦格努斯双枪,10,10,10,15,20
aksomati,轻灵月神双枪,15,20,20,20,20
akstiletto,史提托双枪,10,10,15,15,16
akvasto,瓦斯托双枪,10,10,13,15,20
akzani,荒谬双枪,5,5,9,9,10
angstrum,安格斯壮,25,40,40,40,40
atomos,原子矿融炮,30,39,40,40,50
azima,方位角,8,10,15,15,15
bolto,螺钉手枪,4,5,5,10,10
brakk,布拉克,10,10,15,20,20
despair,绝望,30,30,35,50,50
dual_raza,锋月双斧,15,15,20,20,20
reaper_prime,收割者 Prime,15,19,20,20,25
ripkas,锐卡斯,20,23,25,35,35
dark_sword,暗黑长剑,5,5,10,20,20
kreska,直镐,10,10,10,20,20
velocitus,极速电磁步枪,88,100,100,120,120
fluctus,巨浪,15,50,70,70,70
quatz,夸兹,10,10,15,20,20
acceltra,迅发电浆炮,50,60,60,60,60
akarius,阿利乌双枪,45,45,50,70,75
tazicor,泰瑟步枪,25,30,30,30,30
cryotra,急冻喷枪,20,20,30,30,40
shedu,舍杜,40,40,50,50,50
cortege,送葬者,25,35,45,50,50
vitrica,金璃剑,15,15,20,23,25
pulmonars,感染连枷,15,15,20,20,30
bubonico,横痃重炮,10,30,40,45,50
proboscis_cernos,刺吸西诺斯,10,15,20,20,20
sporothrix,孢丝感染枪,30,30,30,35,40
arum_spinosa,疆南星刺,15,15,19,25,35
sarpa,蛇刃,5,10,20,20,20
scindo,分裂斩斧,20,20,20,20,25
scoliac,脊椎节鞭,15,20,20,20,24
sepfahn,瑟普梵,50,50,70,89,100
serro,电能斩锯,14,15,15,20,20
shaku,双节尺棍,8,10,15,15,15
sheev,希芙,5,6,10,10,10
sibear,西伯利亚冰锤,30,38,39,40,50
sigma_and_octantis,西格玛 & 南极座,13,20,20,20,25
silva_and_aegis,席瓦 & 神盾,18,19,20,20,25
skiajati,影生,15,20,30,30,30
sydon,恶龙,10,20,20,30,30
tekko,铁钩手甲,15,20,20,20,30
tipedo,提佩多,6,10,10,12,13
tonbo,蜻蛉薙,9,9,10,10,10
twin_basolk,双子巴萨克,10,10,10,15,20
amprex,安培克斯,30,30,30,35,40
burston,伯斯顿,200,222,230,249,250
buzlok,巴兹火枪,15,19,20,20,20
cernos,西诺斯,10,15,15,20,20
convectrix,导热聚焦枪,15,15,15,20,20
daikyu,大久和弓,10,10,14,15,15
dera,德拉,35,49,51,70,70
drakgoon,龙骑兵,10,10,10,15,15
dread,恐惧,60,100,100,100,100
glaxion,冷冻光束步枪,70,70,75,80,82
gorgon,蛇发女妖,22,22,25,30,40
grakata,葛拉卡达,10,10,15,20,20
grinlok,葛恩火枪,5,10,10,10,15
seer,预言者,10,10,20,25,30
zakti,毒芽,10,20,25,30,35
cyath,西亚什,5,10,10,15,19
dark_split_sword_(dual_swords),暗黑分合剑,10,15,15,20,30
krohkur,克鲁古尔,10,10,10,10,15
kronen,皇家拐刃,20,20,25,30,30
lacera,悲痛之刃,30,35,50,55,80
lesion,病变,8,10,15,20,20
venka,凯旋之爪,20,20,30,40,50
volnus,创伤,20,25,25,30,30
zenistar,天顶之星,25,25,28,30,30
deconstructor,分离,35,45,45,99,99
sweeper,扫除者,29,35,50,50,50
rattleguts,响胆,8,9,10,10,10
wolf_sledge,恶狼战锤,35,80,100,100,100
quellor,压制者,15,15,20,20,20
basmu,巴什穆,15,20,20,20,20
stahlta,钢刃步枪,55,69,70,70,75
velox,逐电,10,15,20,20,20
helstrum,赫尔斯壮,30,60,74,75,75
xoris,驱魔之刃,25,25,30,35,50
athodai,阿索代,10,15,20,20,20
sepulcrum,追击者,10,20,20,30,30
quassus,威震武扇,20,23,25,35,35
trumna,灭杀者,15,17,20,20,30
zymos,邪莫斯,15,15,24,30,30
keratinos,卡提努之爪,30,30,30,40,50
mausolon,惩戒者,120,198,198,198,240
cedo,塞多,25,30,35,39,45
verglas,冰凇,750,777,780,790,800
epitaph,葬铭,70,70,70,70,70
tenet_envoy,信条·典客,40,40,40,45,50
tenet_spirex,信条·斯派克斯,12,12,15,20,20
kompressa,卡帕压力枪,76,94,95,99,100
tenet_exec,信条·枢密,74,85,90,99,120
tenet_grigori,信条·格里高利,19,20,25,25,35
ambassador,使节,15,20,20,20,20
cadus,卡德斯,10,10,15,20,20
tenet_livia,信条·莉薇娅,15,20,23,25,28
tenet_diplos,信条·纵横双枪,40,40,40,40,40
tenet_agendus,信条·集议,20,22,30,80,150
lacerten,莱斯腾,59,85,100,200,250
akaten,阿卡腾,30,50,90,100,200
batoten,巴托腾,40,75,100,120,350
vastilok,瓦斯提枪刃,20,25,29,30,30
ghoulsaw,尸鬼电锯,18,20,30,30,30
verdilac,蝰首骨妖,18,18,20,100,100
nepheri,赤炎流星,30,100,200,299,300
rumblejack,电匕怪杰,20,30,35,40,40
korumm,雷霆暴君,10,14,20,30,70
venato,脉纹,8,15,19,20,20
nataruk,太始弓,25,40,50,50,60
hespar,暮斩,25,25,28,32,35
alternox,电幻步枪,10,15,20,20,20
aeolak,风鸣,20,20,25,25,25
phenmor,凤殁,70,90,90,95,100
laetum,奏凯,100,105,110,120,120
praedos,双雄,35,35,35,45,50
innodem,清刚,25,30,35,45,50
felarx,逐枭,30,35,45,60,60
vericres,真月武扇,5,10,15,15,15
slaytra,屠煞,8,10,15,25,25
aegrit,骇敌榴弹,10,10,15,20,20
afentis,圣英,10,10,10,10,10
sarofang,沙罗之牙,20,20,40,49,75
perigale,月面狂风,20,20,20,20,28
corufell,闪劫,18,19,20,22,29
steflos,石晶之花,10,15,17,25,25
sampotes,三宝聚,60,60,60,72,75
azothane,溶灵尊,20,25,29,40,50
syam,业珀,75,100,100,100,120
cinta,遂心,20,20,20,20,20
sun_and_moon,赤阳 & 幽月,25,25,29,30,40
edun,雷石祭,20,22,25,30,40
rauta,锐铁,15,20,25,25,25
argo_and_vel,星舟 & 帆,14,15,17,20,50
gotva_prime,骨葬 Prime,20,28,40,40,50
dorrclave,怒斩,10,20,30,30,30
ekhein,映声战锤,5,10,15,18,20
mandonel,辐光弩炮,25,45,50,50,50
grimoire,Grimoire,25,30,35,40,40
onos,赘骨,20,25,30,33,40
ruvox,古声,19,25,35,45,67
dex_nikana,Dex 侍刃,300
cantare,歌颂,20,20,30,30,30
evensong,晚祷,20,20,20,20,25
harmony,和谐,140,149,149,150,150
ax_52,AX-52,40,40,50,50,50
