tatsu,龙辰,16,30,50,50,50
cyngas,合成燃气炮,10,10,20,20,35
larkspur,翠雀,65,90,150,150,190
imperator,凯旋将军,20,25,75,100,150
corvas,黑鸦,1,85,199,200,300
phaedra,菲德菈,15,40,40,50,50
grattler,葛拉特勒,80,90,90,90,90
dual_decurion,什长双枪,75,100,123,150,198
attica,阿提卡,5,8,10,10,15
boltor,螺钉步枪,38,40,40,40,40
braton,布莱顿,45,45,48,50,60
corinth,科林斯,10,15,15,15,17
ferrox,铁晶磁轨炮,14,19,20,30,50
hek,海克,10,30,30,35,35
ogris,食人女魔,65,70,80,80,80
paracyst,附肢寄生者,9,10,10,10,15
supra,苏普拉,5,5,10,10,15
tenora,双簧管,15,15,18,20,30
tiberon,狂鲨,10,15,15,19,19
aklex,雷克斯双枪,10,10,10,10,10
akmagnus,麦格努斯双枪,10,10,15,20,20
aksomati,轻灵月神双枪,10,15,15,20,20
akstiletto,史提托双枪,5,15,20,20,35
akvasto,瓦斯托双枪,9,15,20,33,37
akzani,荒谬双枪,10,10,15,20,20
angstrum,安格斯壮,40,40,40,50,50
atomos,原子矿融炮,29,30,50,50,50
azima,方位角,10,10,15,15,15
bolto,螺钉手枪,10,10,10,12,17
brakk,布拉克,20,20,20,20,40
despair,绝望,15,25,35,45,50
dual_raza,锋月双斧,10,15,20,25,29
reaper_prime,收割者 Prime,9,18,20,20,20
ripkas,锐卡斯,20,20,80,100,175
dark_sword,暗黑长剑,5,15,15,20,25
kreska,直镐,10,20,30,80,100
velocitus,极速电磁步枪,100,100,150,275,300
fluctus,巨浪,70,70,80,100,150
quatz,夸兹,10,12,25,30,50
acceltra,迅发电浆炮,45,60,60,70,70
akarius,阿利乌双枪,39,50,80,99,100
tazicor,泰瑟步枪,30,30,50,80
cryotra,急冻喷枪,15,20,25,25,29
shedu,舍杜,40,45,50,50,60
cortege,送葬者,15,20,28,28,45
vitrica,金璃剑,15,15,19,20,23
pulmonars,感染连枷,15,20,50,50,60
bubonico,横痃重炮,35,40,40,45,50
proboscis_cernos,刺吸西诺斯,20,20,20,30,30
sporothrix,孢丝感染枪,30,40,40,40,40
arum_spinosa,疆南星刺,13,25,35,38,40
sarpa,蛇刃,9,10,20,20,20
scindo,分裂斩斧,14,15,15,20,20
scoliac,脊椎节鞭,15,19,24,50,320
sepfahn,瑟普梵,38,38,40,50,50
serro,电能斩锯,20,20,20,50,50
shaku,双节尺棍,5,10,12,15,15
sheev,希芙,10,15,15,30,40
sibear,西伯利亚冰锤,20,28,30,39,40
sigma_and_octantis,西格玛 & 南极座,14,20,20,20,20
silva_and_aegis,席瓦 & 神盾,15,15,15,30,35
skiajati,影生,19,20,25,30,50
sydon,恶龙,10,15,20,20,28
tekko,铁钩手甲,15,15,19,20,20
tipedo,提佩多,9,20,20,40,40
tonbo,蜻蛉薙,15,16,19,20,20
twin_basolk,双子巴萨克,10,20,29,29,35
amprex,安培克斯,29,30,30,35,35
burston,伯斯顿,199,200,200,200,200
buzlok,巴兹火枪,5,20,20,20,25
cernos,西诺斯,10,10,12,15,15
convectrix,导热聚焦枪,20,20,20,30,40
daikyu,大久和弓,14,15,15,20,25
dera,德拉,40,45,55,70,80
drakgoon,龙骑兵,15,15,20,20,26
dread,恐惧,140,150,150,150,150
glaxion,冷冻光束步枪,60,65,82,82,90
gorgon,蛇发女妖,20,20,40,50,75
grakata,葛拉卡达,10,20,20,20,20
grinlok,葛恩火枪,5,10,15,15,20
seer,预言者,10,10,20,20,20
zakti,毒芽,15,20,20,20,20
cyath,西亚什,5,20,30,30,50
dark_split_sword_(dual_swords),暗黑分合剑,10,12,15,15,16
krohkur,克鲁古尔,8,10,10,15,15
kronen,皇家拐刃,20,25,30,30,35
lacera,悲痛之刃,30,133,550,600,800
lesion,病变,35,50,50,60,80
venka,凯旋之爪,20,20,20,20,20
volnus,创伤,15,18,20,25,30
zenistar,天顶之星,30,30,35,40,88
deconstructor,分离,55,100,150,150,150
sweeper,扫除者,20,20,30,40,45
rattleguts,响胆,8,8,10,10,15
wolf_sledge,恶狼战锤,15,20,40,88,100
quellor,压制者,20,20,20,30,30
basmu,巴什穆,14,15,20,20,20
stahlta,钢刃步枪,40,40,45,50,50
velox,逐电,10,15,20,20,20
helstrum,赫尔斯壮,80,80,100,170,200
xoris,驱魔之刃,25,50,50,50,80
athodai,阿索代,15,20,20,20,20
sepulcrum,追击者,10,15,15,20,20
quassus,威震武扇,15,44,50,60,60
trumna,灭杀者,20,20,30,35,35
zymos,邪莫斯,15,19,20,20,20
keratinos,卡提努之爪,48,50,60,60,65
mausolon,惩戒者,135,198,198,198,200
cedo,塞多,25,35,39,39,48
verglas,冰凇,740,750,750,769,775
epitaph,葬铭,70,70,80,95,99
tenet_envoy,信条·典客,30,40,40,40,40
tenet_spirex,信条·斯派克斯,14,15,19,20,20
kompressa,卡帕压力枪,65,98,99,100,100
tenet_exec,信条·枢密,100,100,115,120,120
tenet_grigori,信条·格里高利,24,25,30,30,30
ambassador,使节,15,20,20,20,25
cadus,卡德斯,5,5,10,10,15
tenet_livia,信条·莉薇娅,15,30,30,68,70
tenet_diplos,信条·纵横双枪,44,65,65,100,100
tenet_agendus,信条·集议,15,18,25,30,35
lacerten,莱斯腾,50,60,500,1000,5000
akaten,阿卡腾,50,160,800,1000,2999
batoten,巴托腾,99,450
vastilok,瓦斯提枪刃,20,20,25,25,30
ghoulsaw,尸鬼电锯,20,20,25,30,30
verdilac,蝰首骨妖,18,20,20,20,20
nepheri,赤炎流星,20,40,70,100,100
rumblejack,电匕怪杰,20,20,30,30,35
korumm,雷霆暴君,15,40,50,70,100
venato,脉纹,10,10,15,15,29
nataruk,太始弓,40,40,48,48,50
hespar,暮斩,50,50,50,60,100
alternox,电幻步枪,10,15,15,15,20
aeolak,风鸣,20,30,50,75,75
phenmor,凤殁,78,78,78,80,100
laetum,奏凯,100,100,150,160,200
praedos,双雄,30,35,40,50,60
innodem,清刚,40,52,60,70,80
felarx,逐枭,50,50,60,60,60
vericres,真月武扇,5,5,15,45,49
slaytra,屠煞,10,25,47,100,100
aegrit,骇敌榴弹,10,15,25,25,40
afentis,圣英,10,10,14,15,20
sarofang,沙罗之牙,15,20,20,49,50
perigale,月面狂风,20,20,20,20,50
corufell,闪劫,19,25,28,29,29
steflos,石晶之花,10,15,15,15,17
sampotes,三宝聚,70,85,100,100,130
azothane,溶灵尊,25,25,25,25,25
syam,业珀,70,78,78,99,100
cinta,遂心,20,20,20,23,30
sun_and_moon,赤阳 & 幽月,45,50,100,100,110
edun,雷石祭,49,50,50,60,60
rauta,锐铁,20,30,30,40,50
argo_and_vel,星舟 & 帆,15,17,45,100,100
gotva_prime,骨葬 Prime,20,30,30,40,45
dorrclave,怒斩,40,40,40,75,100
ekhein,映声战锤,20,29,30,35,45
mandonel,辐光弩炮,30,35,35,50,50
grimoire,Grimoire,1,35,40,40,40
onos,赘骨,18,25,40,50,120
ruvox,古声,20,20,20,22,25
dex_nikana,Dex 侍刃,200
cantare,歌颂,20,24,29,29,30
evensong,晚祷,18,19,20,20,20
harmony,和谐,130,130,140,150,170
ax_52,AX-52,30,35,39,50,50
