imperator,凯旋将军,25,40,40,45,50
corvas,黑鸦,80,85,299,299,300
phaedra,菲德菈,40,40,50,50,81
grattler,葛拉特勒,50,80,90,99,100
dual_decurion,什长双枪,75,85,200,260,288
attica,阿提卡,20,20,20,24,25
boltor,螺钉步枪,35,40,45,50,50
braton,布莱顿,45,45,45,45,48
corinth,科林斯,20,30,50,50,50
ferrox,铁晶磁轨炮,10,20,20,20,20
hek,海克,30,30,30,40,40
ogris,食人女魔,60,70,80,90,99
paracyst,附肢寄生者,10,12,15,15,20
supra,苏普拉,10,20,20,20,20
tenora,双簧管,10,12,15,20,30
tiberon,狂鲨,10,19,19,24,40
aklex,雷克斯双枪,5,10,20,20,25
akmagnus,麦格努斯双枪,10,10,10,10,15
aksomati,轻灵月神双枪,1,15,20,20,20
akstiletto,史提托双枪,10,15,15,15,16
akvasto,瓦斯托双枪,10,25,25,30,35
akzani,荒谬双枪,5,5,5,7,10
angstrum,安格斯壮,40,40,40,40,45
atomos,原子矿融炮,20,25,29,45,50
azima,方位角,10,15,15,20,20
bolto,螺钉手枪,5,10,10,12,15
brakk,布拉克,10,20,20,20,30
despair,绝望,25,25,30,35,45
dual_raza,锋月双斧,10,15,25,25,29
reaper_prime,收割者 Prime,20,20,20,25,25
ripkas,锐卡斯,35,40,45,50,50
dark_sword,暗黑长剑,15,25,30,40,80
kreska,直镐,20,20,25,30,40
velocitus,极速电磁步枪,80,88,95,100,100
fluctus,巨浪,40,60,80,100,200
quatz,夸兹,12,15,15,20,30
acceltra,迅发电浆炮,55,60,60,60,70
akarius,阿利乌双枪,45,45,50,50,50
tazicor,泰瑟步枪,30,30,50,50,180
cryotra,急冻喷枪,15,20,25,29,30
shedu,舍杜,50,60,60,70,75
cortege,送葬者,20,30,30,30,50
vitrica,金璃剑,23,80,100,150,225
pulmonars,感染连枷,15,49,50,50,100
bubonico,横痃重炮,30,30,35,50,50
proboscis_cernos,刺吸西诺斯,15,15,30,35,40
sporothrix,孢丝感染枪,1,30,30,35,40
arum_spinosa,疆南星刺,40,45,50,50,100
sarpa,蛇刃,15,18,20,35,60
scindo,分裂斩斧,20,40,50,60,100
scoliac,脊椎节鞭,15,20,25,30,30
sepfahn,瑟普梵,40,50,50,59,60
serro,电能斩锯,15,15,20,20,80
shaku,双节尺棍,9,10,10,10,15
sheev,希芙,10,15,15,20,30
sibear,西伯利亚冰锤,38,39,40,40,50
sigma_and_octantis,西格玛 & 南极座,10,19,20,20,20
silva_and_aegis,席瓦 & 神盾,20,20,20,60,150
skiajati,影生,20,20,25,30,30
sydon,恶龙,10,20,20,30,40
tekko,铁钩手甲,15,18,20,20,25
tipedo,提佩多,6,10,14,15,20
tonbo,蜻蛉薙,15,19,20,20,20
twin_basolk,双子巴萨克,10,35,35,35,40
amprex,安培克斯,20,20,24,30,35
burston,伯斯顿,200,205,210,210,220
buzlok,巴兹火枪,15,20,20,20,20
cernos,西诺斯,15,20,20,20,20
convectrix,导热聚焦枪,19,20,20,30,35
daikyu,大久和弓,10,12,17,20,25
dera,德拉,40,50,60,79,95
drakgoon,龙骑兵,20,20,20,25,30
dread,恐惧,70,70,80,80,80
glaxion,冷冻光束步枪,67,80,85,88,90
gorgon,蛇发女妖,20,30,30,35,40
grakata,葛拉卡达,10,20,20,20,25
grinlok,葛恩火枪,5,10,20,20,20
seer,预言者,20,30,40,100,100
zakti,毒芽,5,9,10,17,20
cyath,西亚什,5,9,10,10,15
dark_split_sword_(dual_swords),暗黑分合剑,15,22,30,30,40
krohkur,克鲁古尔,10,20,50,60,100
kronen,皇家拐刃,20,25,25,30,40
lacera,悲痛之刃,15,50,50,250,600
lesion,病变,15,15,20,20,35
venka,凯旋之爪,20,20,20,25,30
volnus,创伤,20,20,25,30,30
zenistar,天顶之星,25,25,30,30,35
deconstructor,分离,35,90,100,150,200
sweeper,扫除者,25,27,30,30,30
rattleguts,响胆,8,9,10,10,10
wolf_sledge,恶狼战锤,50,50,60,75,100
quellor,压制者,20,20,20,20,50
basmu,巴什穆,15,20,20,20,25
stahlta,钢刃步枪,50,55,55,69,80
velox,逐电,10,10,10,15,24
helstrum,赫尔斯壮,40,40,40,49,50
xoris,驱魔之刃,20,40,40,45,50
athodai,阿索代,3,10,12,20,20
sepulcrum,追击者,15,20,40,50,80
quassus,威震武扇,20,30,30,34,50
trumna,灭杀者,10,20,20,30,35
zymos,邪莫斯,12,30,30,40,50
keratinos,卡提努之爪,40,50,50,60,60
mausolon,惩戒者,135,140,150,150,200
cedo,塞多,30,35,40,50,70
verglas,冰凇,650,650,650,660,690
epitaph,葬铭,70,70,80,80,85
tenet_envoy,信条·典客,20,40,40,50,50
tenet_spirex,信条·斯派克斯,15,15,15,20,20
kompressa,卡帕压力枪,70,70,79,80,90
tenet_exec,信条·枢密,90,90,90,90,98
tenet_grigori,信条·格里高利,20,20,24,35,50
ambassador,使节,15,15,18,20,20
cadus,卡德斯,5,10,10,15,20
tenet_livia,信条·莉薇娅,20,24,30,45,50
tenet_diplos,信条·纵横双枪,40,40,40,44,45
tenet_agendus,信条·集议,30,35,40,75,80
lacerten,莱斯腾,60,75,150,300,300
akaten,阿卡腾,45,50,50,70,160
batoten,巴托腾,100,120,150,200,200
vastilok,瓦斯提枪刃,20,29,30,30,40
ghoulsaw,尸鬼电锯,20,25,30,30,40
verdilac,蝰首骨妖,4,18,30,33,150
nepheri,赤炎流星,45,50,100,200,299
rumblejack,电匕怪杰,7,11,30,30,35
korumm,雷霆暴君,14,15,20,20,30
venato,脉纹,5,10,10,20,20
nataruk,太始弓,40,40,40,40,45
hespar,暮斩,29,30,30,50,50
alternox,电幻步枪,9,15,20,20,20
aeolak,风鸣,13,20,25,25,25
phenmor,凤殁,65,75,80,80,80
laetum,奏凯,99,100,100,110,110
praedos,双雄,32,35,35,35,40
innodem,清刚,1,30,40,40,50
felarx,逐枭,40,49,50,60,60
vericres,真月武扇,9,10,15,15,30
slaytra,屠煞,10,10,20,25,40
aegrit,骇敌榴弹,15,15,20,50,75
afentis,圣英,10,10,20,20,24
sarofang,沙罗之牙,13,15,20,20,20
perigale,月面狂风,15,15,20,20,20
corufell,闪劫,30,45,60,95,100
steflos,石晶之花,4,5,10,10,17
sampotes,三宝聚,50,50,50,50,50
azothane,溶灵尊,20,25,25,30,50
syam,业珀,70,70,70,70,70
cinta,遂心,10,20,24,50,50
sun_and_moon,赤阳 & 幽月,30,30,45,50,50
edun,雷石祭,20,25,35,40,50
rauta,锐铁,20,30,34,35,45
argo_and_vel,星舟 & 帆,19,20,20,30,100
gotva_prime,骨葬 Prime,30,35,40,40,45
dorrclave,怒斩,28,30,40,40,50
ekhein,映声战锤,20,40,50,200,300
mandonel,辐光弩炮,30,50,50,198,400
grimoire,Grimoire,30,30,35,40,40
onos,赘骨,20,25,30,40,50
ruvox,古声,19,50,65,100,150
